subgrid,mode,model_key,api_model,provider,family,prompt_variant,seed_index,case_id,label,typology,difficulty,stratum,seed,temperature,timestamp_utc,prompt_hash,content_sha256,suspicious,decision,out_typology,rationale,input_tokens,output_tokens,cost_usd,ok,error,key_id,raw_response
full,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-genuine_trade_finance-h-000,benign,,hard,benign:genuine_trade_finance,1294707678,0.0,2026-07-15T17:49:12.658633+00:00,57b58ad6cb43e52d,a9c6f3de20ea734517ef284d19d5984be782993ad4bc961b9b6d8042bf387d16,False,no_flag,,"The transactions reflect standard business operations, including international trade payments, tax obligations, rent, and utility expenses, consistent with legitimate commercial activity between verified business entities.",735,50,0.00014,True,,0,"{""suspicious"": false, ""typology"": ""null"", ""rationale"": ""The transactions reflect standard business operations, including international trade payments, tax obligations, rent, and utility expenses, consistent with legitimate commercial activity between verified business entities.""}"
full,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-genuine_trade_finance-h-001,benign,,hard,benign:genuine_trade_finance,1249754794,0.0,2026-07-15T17:49:12.907410+00:00,23189abad41fdab9,007d50786c22a48149c8c096070bb0ac16333aa7071ee9c3f7f751c3ffe264e0,True,flag,rapid_passthrough,"The buyer receives small, disparate payments from multiple sources and immediately wires a large sum to a foreign seller, indicating a rapid pass-through of funds.",735,52,0.000141,True,,1,"{""suspicious"": true, ""typology"": ""rapid_passthrough"", ""rationale"": ""The buyer receives small, disparate payments from multiple sources and immediately wires a large sum to a foreign seller, indicating a rapid pass-through of funds.""}"
full,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-genuine_trade_finance-h-003,benign,,hard,benign:genuine_trade_finance,356558776,0.0,2026-07-15T17:49:13.106207+00:00,1bde05ece6864dbd,671870f4915581bfb290b04da6298746e8dac87cb12ba2693382f1f237fb9a7c,False,no_flag,,"The transactions reflect standard business operations including payroll, rent, taxes, and utility payments, consistent with normal commercial activity for a verified business account.",736,48,0.000139,True,,0,"{""suspicious"": false, ""typology"": ""null"", ""rationale"": ""The transactions reflect standard business operations including payroll, rent, taxes, and utility payments, consistent with normal commercial activity for a verified business account.""}"
full,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-genuine_trade_finance-h-002,benign,,hard,benign:genuine_trade_finance,1181958791,0.0,2026-07-15T17:49:13.197902+00:00,7192b244be5381de,7b529d8d3098d020c49e597a4e17811bd50ff8fcddc046b41b6595f6622163ef,True,flag,rapid_passthrough,"The buyer account receives small payroll deposits but executes a single, disproportionately large wire transfer of 219,000 USD to a foreign seller, indicating rapid pass-through activity.",737,61,0.000147,True,,2,"{""suspicious"": true, ""typology"": ""rapid_passthrough"", ""rationale"": ""The buyer account receives small payroll deposits but executes a single, disproportionately large wire transfer of 219,000 USD to a foreign seller, indicating rapid pass-through activity.""}"
full,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-genuine_trade_finance-h-004,benign,,hard,benign:genuine_trade_finance,58631848,0.0,2026-07-15T17:49:13.519796+00:00,bdf6f609fda4aa71,4d70d1fc0a6ac7c761c559f0dcc1c773e5fc7804bb9ef0e0c0f9ce09d41c86b6,False,no_flag,,"The transactions represent standard business operations including international trade, tax payments, utility bills, and property management fees without evidence of layering or illicit structuring.",737,48,0.000139,True,,1,"{""suspicious"": false, ""typology"": ""null"", ""rationale"": ""The transactions represent standard business operations including international trade, tax payments, utility bills, and property management fees without evidence of layering or illicit structuring.""}"
full,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-genuine_trade_finance-h-005,benign,,hard,benign:genuine_trade_finance,1769070098,0.0,2026-07-15T17:49:13.589579+00:00,cd55ad243099f932,3e2bff9901499c19f5d33cf22c910bad74c9a7b1978be73054ad2c1375f1df40,True,flag,trade_based,The large wire transfer between business entities combined with atypical incoming payroll and tax payments to a business account suggests potential trade-based money laundering or shell company activity.,729,52,0.000141,True,,2,"{""suspicious"": true, ""typology"": ""trade_based"", ""rationale"": ""The large wire transfer between business entities combined with atypical incoming payroll and tax payments to a business account suggests potential trade-based money laundering or shell company activity.""}"
full,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-genuine_trade_finance-h-006,benign,,hard,benign:genuine_trade_finance,529554070,0.0,2026-07-15T17:49:13.706072+00:00,971b8f0f88eb5146,7f8a66dbd7825e70b89c52c0ad613d524cad82a9f061a3e93b28db9eb551d306,True,flag,rapid_passthrough,"The BUYER and SELLER accounts exhibit rapid movement of funds inconsistent with standard business operations, involving multiple unrelated third-party entities and circular-like transaction patterns.",730,54,0.000142,True,,0,"{""suspicious"": true, ""typology"": ""rapid_passthrough"", ""rationale"": ""The BUYER and SELLER accounts exhibit rapid movement of funds inconsistent with standard business operations, involving multiple unrelated third-party entities and circular-like transaction patterns.""}"
full,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-genuine_trade_finance-h-007,benign,,hard,benign:genuine_trade_finance,417989811,0.0,2026-07-15T17:49:13.991425+00:00,0b05e6808ed58ab3,acf1bf336551486cd59089cf83ac10f9193aa4bab500ae4a57e5486bb22fb8b6,False,no_flag,,"The transactions reflect standard business operations, including tax payments, payroll, rent, and utility expenses, consistent with legitimate commercial activity between verified business entities.",736,48,0.000139,True,,1,"{""suspicious"": false, ""typology"": ""null"", ""rationale"": ""The transactions reflect standard business operations, including tax payments, payroll, rent, and utility expenses, consistent with legitimate commercial activity between verified business entities.""}"
full,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-genuine_trade_finance-h-008,benign,,hard,benign:genuine_trade_finance,583590072,0.0,2026-07-15T17:49:14.101989+00:00,e0de604c7424ba86,5523889ffc45f5adae3dfa2e56aa5154ca3f5a0457b974d4fceeb8f9c876f16f,False,no_flag,,"The transactions reflect standard business operations including rent, payroll, tax payments, and vendor invoices, consistent with legitimate commercial activity for the involved business accounts.",732,48,0.000139,True,,2,"{""suspicious"": false, ""typology"": ""null"", ""rationale"": ""The transactions reflect standard business operations including rent, payroll, tax payments, and vendor invoices, consistent with legitimate commercial activity for the involved business accounts.""}"
full,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-genuine_trade_finance-h-009,benign,,hard,benign:genuine_trade_finance,1086802388,0.0,2026-07-15T17:49:14.312213+00:00,ad3cb15530200178,c932e785ee3169cb36c9f3c4abb6c88a2207411dfa5ebb17043c281fdc28464e,False,no_flag,,"The transactions reflect standard business operations, including tax payments, utility bills, and rent, consistent with legitimate commercial activity between verified business entities.",734,46,0.000138,True,,0,"{""suspicious"": false, ""typology"": ""none"", ""rationale"": ""The transactions reflect standard business operations, including tax payments, utility bills, and rent, consistent with legitimate commercial activity between verified business entities.""}"
full,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-genuine_trade_finance-h-010,benign,,hard,benign:genuine_trade_finance,903174585,0.0,2026-07-15T17:49:14.694061+00:00,7d3108467c28f478,bee912cd6e5ccd031ef4511b71a4439b40321c5ef72deb8604e9393f5c8d304f,True,flag,trade_based,The large wire transfer between business entities followed by unrelated small-value rent and tax inflows suggests potential trade-based money laundering or invoice manipulation.,732,49,0.000139,True,,1,"{""suspicious"": true, ""typology"": ""trade_based"", ""rationale"": ""The large wire transfer between business entities followed by unrelated small-value rent and tax inflows suggests potential trade-based money laundering or invoice manipulation.""}"
full,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-genuine_trade_finance-m-000,benign,,medium,benign:genuine_trade_finance,1661732728,0.0,2026-07-15T17:49:14.713843+00:00,ad201ee1a8262178,507b5748dbdd9d45068e244251f799b4aa93de0e1705910f12a3244b2fabc6a4,False,no_flag,,"The transaction volume is consistent with standard business operations, showing typical B2B payments, rent, and card settlements without evidence of layering or rapid pass-through patterns.",553,52,0.000114,True,,2,"{""suspicious"": false, ""typology"": ""null"", ""rationale"": ""The transaction volume is consistent with standard business operations, showing typical B2B payments, rent, and card settlements without evidence of layering or rapid pass-through patterns.""}"
full,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-genuine_trade_finance-m-001,benign,,medium,benign:genuine_trade_finance,648678330,0.0,2026-07-15T17:49:14.989238+00:00,505925c5a39675a3,1390904a4ddbaac711759945ad945e81599aedc80d879a11f7117bda0b75ed18,True,flag,trade_based,"Large wire transfer between business entities involving a letter of credit, followed by fragmented payments to unrelated third parties, suggesting potential trade-based money laundering or shell company activity.",549,54,0.000115,True,,0,"{""suspicious"": true, ""typology"": ""trade_based"", ""rationale"": ""Large wire transfer between business entities involving a letter of credit, followed by fragmented payments to unrelated third parties, suggesting potential trade-based money laundering or shell company activity.""}"
full,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-genuine_trade_finance-m-002,benign,,medium,benign:genuine_trade_finance,396810015,0.0,2026-07-15T17:49:15.203287+00:00,671e35b139c5c6b2,028f6dc6bc78661705a238867c14cd7626787b2f0cc1195c7ecdf13dc1e052c9,False,no_flag,,"The transactions reflect standard business operations, including rent, utilities, taxes, and card settlements, with no clear indicators of illicit layering or rapid pass-through activity.",547,51,0.000113,True,,1,"{""suspicious"": false, ""typology"": ""null"", ""rationale"": ""The transactions reflect standard business operations, including rent, utilities, taxes, and card settlements, with no clear indicators of illicit layering or rapid pass-through activity.""}"
full,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-genuine_trade_finance-m-003,benign,,medium,benign:genuine_trade_finance,275787065,0.0,2026-07-15T17:49:15.395495+00:00,bb56a78303f2c650,2c0011cfe3026d07f6f06894f980873bc52c6a7ac58d364d1db131bde5cf1047,False,no_flag,,"The transactions reflect standard business operations, including international trade payments, rent, and tax obligations, with no clear indicators of illicit layering or structuring.",547,48,0.000111,True,,2,"{""suspicious"": false, ""typology"": ""none"", ""rationale"": ""The transactions reflect standard business operations, including international trade payments, rent, and tax obligations, with no clear indicators of illicit layering or structuring.""}"
full,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-genuine_trade_finance-m-004,benign,,medium,benign:genuine_trade_finance,1183725019,0.0,2026-07-15T17:49:15.702446+00:00,88140fb99db6dfa4,6bb12de6133f3b5487008a9da0937caa28c3e776bfcd9653f066c43a382ef732,True,flag,trade_based,"The transaction involves a large international wire transfer followed by circular-like flows and invoice payments, suggesting potential trade-based money laundering or misinvoicing between related business entities.",553,55,0.000116,True,,0,"{""suspicious"": true, ""typology"": ""trade_based"", ""rationale"": ""The transaction involves a large international wire transfer followed by circular-like flows and invoice payments, suggesting potential trade-based money laundering or misinvoicing between related business entities.""}"
full,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-genuine_trade_finance-m-005,benign,,medium,benign:genuine_trade_finance,246607322,0.0,2026-07-15T17:49:15.777399+00:00,73b7d830d0e4a5fe,42ba971c559c08f7d0e0c09b6bc4f23f0a66b45f756a9dff3a61861e908bdfca,False,no_flag,,"The transactions reflect standard business operations, including tax refunds, rent payments, and utility bills, consistent with legitimate commercial activity between verified business entities.",545,48,0.000111,True,,1,"{""suspicious"": false, ""typology"": ""null"", ""rationale"": ""The transactions reflect standard business operations, including tax refunds, rent payments, and utility bills, consistent with legitimate commercial activity between verified business entities.""}"
full,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-genuine_trade_finance-m-006,benign,,medium,benign:genuine_trade_finance,1964181424,0.0,2026-07-15T17:49:15.979517+00:00,970a3513d6974cd9,a74a925b5c3efdf36839bb0afd85a95f66938e219e687b58cb0d52438d82a0e0,True,flag,trade_based,"The large cross-border wire transfer followed by unrelated, small-value domestic payments and rent-related inflows suggests potential trade-based money laundering or misuse of business accounts for non-commercial activity.",546,60,0.000118,True,,2,"{""suspicious"": true, ""typology"": ""trade_based"", ""rationale"": ""The large cross-border wire transfer followed by unrelated, small-value domestic payments and rent-related inflows suggests potential trade-based money laundering or misuse of business accounts for non-commercial activity.""}"
full,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-genuine_trade_finance-m-007,benign,,medium,benign:genuine_trade_finance,151243232,0.0,2026-07-15T17:49:16.146735+00:00,d0c9ffbfe919853f,b7281af650d11eae0b66875598076b09a0e5b491b1de40269f1b68016c1a0bea,False,no_flag,,"The transaction volume is consistent with standard business operations, including legitimate trade payments, utility bills, and tax obligations, showing no clear indicators of illicit layering or structuring.",547,51,0.000113,True,,0,"{""suspicious"": false, ""typology"": ""none"", ""rationale"": ""The transaction volume is consistent with standard business operations, including legitimate trade payments, utility bills, and tax obligations, showing no clear indicators of illicit layering or structuring.""}"
full,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-genuine_trade_finance-m-008,benign,,medium,benign:genuine_trade_finance,807720974,0.0,2026-07-15T17:49:16.399006+00:00,14232b604d6c25a6,8f3145532fc60c2e0a86ef2b9a2991cf27beac3fab87857f63aa2059ee094a26,True,flag,trade_based,The large wire transfer between business entities combined with unrelated payroll and vendor payments into the seller account suggests potential trade-based money laundering or commingling of funds.,551,53,0.000114,True,,1,"{""suspicious"": true, ""typology"": ""trade_based"", ""rationale"": ""The large wire transfer between business entities combined with unrelated payroll and vendor payments into the seller account suggests potential trade-based money laundering or commingling of funds.""}"
full,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-genuine_trade_finance-m-009,benign,,medium,benign:genuine_trade_finance,2074528571,0.0,2026-07-15T17:49:16.503817+00:00,8dfd6484352ced13,c6d2dd5e0f5df12ebda28a4a19ac0d2f5182cb2f6b55ede4443c728fc6e29d73,False,no_flag,,"The transactions appear to be standard business operations involving international trade, rent payments, and tax obligations without clear indicators of illicit layering or structuring.",543,46,0.000109,True,,2,"{""suspicious"": false, ""typology"": ""null"", ""rationale"": ""The transactions appear to be standard business operations involving international trade, rent payments, and tax obligations without clear indicators of illicit layering or structuring.""}"
full,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-genuine_trade_finance-m-010,benign,,medium,benign:genuine_trade_finance,1659473453,0.0,2026-07-15T17:49:16.729076+00:00,2266f247bfc07c9b,24fc216179fc72030e7486bfb18f72f6925a78a98aa56ac75dfcfbee3038bd40,False,no_flag,,"The transactions reflect standard business operations, including international trade payments, tax obligations, and payroll disbursements, consistent with legitimate commercial activity between verified business entities.",549,48,0.000111,True,,0,"{""suspicious"": false, ""typology"": ""null"", ""rationale"": ""The transactions reflect standard business operations, including international trade payments, tax obligations, and payroll disbursements, consistent with legitimate commercial activity between verified business entities.""}"
full,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-genuine_trade_finance-m-011,benign,,medium,benign:genuine_trade_finance,1758447072,0.0,2026-07-15T17:49:16.999753+00:00,eed35a8a3ab79ef8,6cd9744b9e4395677529bda4c3bc40999dbbbb4cedde9720f9698a3eb196dfac,True,flag,trade_based,The large wire transfer between business entities followed by unrelated small-scale operational payments suggests potential trade-based money laundering or the use of a business account for illicit layering.,548,54,0.000115,True,,1,"{""suspicious"": true, ""typology"": ""trade_based"", ""rationale"": ""The large wire transfer between business entities followed by unrelated small-scale operational payments suggests potential trade-based money laundering or the use of a business account for illicit layering.""}"
full,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-genuine_trade_finance-m-012,benign,,medium,benign:genuine_trade_finance,956623152,0.0,2026-07-15T17:49:17.173960+00:00,78d05f7b47ffbf61,611f07c88b4212c26508c8207f8cc9d898ef808650db8927ef4bfbdb1bb3685c,True,flag,trade_based,"The large wire transfer between business entities followed by fragmented, unrelated payments suggests potential trade-based money laundering or the use of business accounts for non-commercial, illicit fund movement.",547,56,0.000116,True,,2,"{""suspicious"": true, ""typology"": ""trade_based"", ""rationale"": ""The large wire transfer between business entities followed by fragmented, unrelated payments suggests potential trade-based money laundering or the use of business accounts for non-commercial, illicit fund movement.""}"
full,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-genuine_trade_finance-m-013,benign,,medium,benign:genuine_trade_finance,2103318664,0.0,2026-07-15T17:49:17.361513+00:00,151f653b1c57ba17,5b629abe46a34296f004ebbd84984e8241ff9c11476d57732d6a0e18d65729db,False,no_flag,,"The transactions reflect standard business operations including tax payments, payroll, and utility bills, with no clear indicators of illicit layering or rapid pass-through activity.",549,49,0.000112,True,,0,"{""suspicious"": false, ""typology"": ""null"", ""rationale"": ""The transactions reflect standard business operations including tax payments, payroll, and utility bills, with no clear indicators of illicit layering or rapid pass-through activity.""}"
full,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-genuine_trade_finance-m-014,benign,,medium,benign:genuine_trade_finance,1715951720,0.0,2026-07-15T17:49:17.616070+00:00,50403b5b4ccb4a31,0638504741a44a21a0054f5f35c7ab02a1b0c8d1889411a75ac80cb4fe0174a7,False,no_flag,,"The transactions appear to be standard business-to-business payments and routine operational expenses without clear indicators of layering, structuring, or illicit financial patterns.",543,48,0.00011,True,,1,"{""suspicious"": false, ""typology"": ""null"", ""rationale"": ""The transactions appear to be standard business-to-business payments and routine operational expenses without clear indicators of layering, structuring, or illicit financial patterns.""}"
full,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-loan_disbursement-e-000,benign,,easy,benign:loan_disbursement,771326158,0.0,2026-07-15T17:49:17.721686+00:00,b5c3682cba9b3939,666794188fed151d98332e600d3bd6c9963a87cd2ab5c2f7783c682fde39be7d,True,flag,rapid_passthrough,"The borrower received a loan and immediately transferred the exact amount to a vendor, suggesting the loan was used as a pass-through mechanism rather than for legitimate business operations.",438,55,9.9e-05,True,,2,"{""suspicious"": true, ""typology"": ""rapid_passthrough"", ""rationale"": ""The borrower received a loan and immediately transferred the exact amount to a vendor, suggesting the loan was used as a pass-through mechanism rather than for legitimate business operations.""}"
full,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-loan_disbursement-e-001,benign,,easy,benign:loan_disbursement,2005592795,0.0,2026-07-15T17:49:17.985390+00:00,f70883012d2e38b8,9ebb747b9dcb3979cc44757051b78ec774bf4e4640b647c03a2942be6a941495,True,flag,rapid_passthrough,"The borrower received funds from a lender shortly after paying a vendor, suggesting the loan was used to cover a pre-existing obligation, characteristic of rapid pass-through activity.",441,56,0.0001,True,,0,"{""suspicious"": true, ""typology"": ""rapid_passthrough"", ""rationale"": ""The borrower received funds from a lender shortly after paying a vendor, suggesting the loan was used to cover a pre-existing obligation, characteristic of rapid pass-through activity.""}"
full,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-loan_disbursement-e-002,benign,,easy,benign:loan_disbursement,1697661715,0.0,2026-07-15T17:49:18.109229+00:00,d894ebea637951cf,9a3bd1e87c36a1d42bd8d1a1796c2d659cf42a75a29e653c80c2a9fd0eae5b0d,True,flag,rapid_passthrough,"The borrower received funds from a lender and immediately transferred an identical amount to a vendor, suggesting a pass-through arrangement rather than legitimate business operations.",442,51,9.7e-05,True,,1,"{""suspicious"": true, ""typology"": ""rapid_passthrough"", ""rationale"": ""The borrower received funds from a lender and immediately transferred an identical amount to a vendor, suggesting a pass-through arrangement rather than legitimate business operations.""}"
