subgrid,mode,model_key,api_model,provider,family,prompt_variant,seed_index,case_id,label,typology,difficulty,stratum,seed,temperature,timestamp_utc,prompt_hash,content_sha256,suspicious,decision,out_typology,rationale,input_tokens,output_tokens,cost_usd,ok,error,key_id,raw_response
pilot,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-genuine_trade_finance-m-002,benign,,medium,benign:genuine_trade_finance,396810015,0.0,2026-07-15T15:46:42.029108+00:00,671e35b139c5c6b2,028f6dc6bc78661705a238867c14cd7626787b2f0cc1195c7ecdf13dc1e052c9,False,no_flag,,"The transactions reflect standard business operations, including rent, utilities, taxes, and card settlements, with no clear indicators of illicit layering or rapid pass-through activity.",547,51,0.000113,True,,1,"{""suspicious"": false, ""typology"": ""null"", ""rationale"": ""The transactions reflect standard business operations, including rent, utilities, taxes, and card settlements, with no clear indicators of illicit layering or rapid pass-through activity.""}"
pilot,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-genuine_trade_finance-m-003,benign,,medium,benign:genuine_trade_finance,275787065,0.0,2026-07-15T15:46:42.172313+00:00,bb56a78303f2c650,2c0011cfe3026d07f6f06894f980873bc52c6a7ac58d364d1db131bde5cf1047,False,no_flag,,"The transactions reflect standard business operations, including international trade payments, rent, and tax obligations, with no clear indicators of illicit layering or structuring.",547,48,0.000111,True,,2,"{""suspicious"": false, ""typology"": ""none"", ""rationale"": ""The transactions reflect standard business operations, including international trade payments, rent, and tax obligations, with no clear indicators of illicit layering or structuring.""}"
pilot,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-genuine_trade_finance-m-011,benign,,medium,benign:genuine_trade_finance,1758447072,0.0,2026-07-15T15:46:42.478980+00:00,eed35a8a3ab79ef8,6cd9744b9e4395677529bda4c3bc40999dbbbb4cedde9720f9698a3eb196dfac,True,flag,trade_based,The large wire transfer between business entities followed by unrelated small-scale operational payments suggests potential trade-based money laundering or the use of a business account for illicit layering.,548,54,0.000115,True,,0,"{""suspicious"": true, ""typology"": ""trade_based"", ""rationale"": ""The large wire transfer between business entities followed by unrelated small-scale operational payments suggests potential trade-based money laundering or the use of a business account for illicit layering.""}"
pilot,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-genuine_trade_finance-m-012,benign,,medium,benign:genuine_trade_finance,956623152,0.0,2026-07-15T15:46:42.709437+00:00,78d05f7b47ffbf61,611f07c88b4212c26508c8207f8cc9d898ef808650db8927ef4bfbdb1bb3685c,True,flag,trade_based,"The large wire transfer between business entities followed by fragmented, unrelated payments suggests potential trade-based money laundering or the use of business accounts for non-commercial, illicit fund movement.",547,56,0.000116,True,,1,"{""suspicious"": true, ""typology"": ""trade_based"", ""rationale"": ""The large wire transfer between business entities followed by fragmented, unrelated payments suggests potential trade-based money laundering or the use of business accounts for non-commercial, illicit fund movement.""}"
pilot,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-genuine_trade_finance-m-013,benign,,medium,benign:genuine_trade_finance,2103318664,0.0,2026-07-15T15:46:42.834700+00:00,151f653b1c57ba17,5b629abe46a34296f004ebbd84984e8241ff9c11476d57732d6a0e18d65729db,False,no_flag,,"The transactions reflect standard business operations including tax payments, payroll, and utility bills, with no clear indicators of illicit layering or rapid pass-through activity.",549,49,0.000112,True,,2,"{""suspicious"": false, ""typology"": ""null"", ""rationale"": ""The transactions reflect standard business operations including tax payments, payroll, and utility bills, with no clear indicators of illicit layering or rapid pass-through activity.""}"
pilot,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-loan_disbursement-e-002,benign,,easy,benign:loan_disbursement,1697661715,0.0,2026-07-15T15:46:43.148080+00:00,d894ebea637951cf,9a3bd1e87c36a1d42bd8d1a1796c2d659cf42a75a29e653c80c2a9fd0eae5b0d,True,flag,rapid_passthrough,"The borrower received funds from a lender and immediately transferred an identical amount to a vendor, suggesting a pass-through arrangement rather than legitimate business operations.",442,51,9.7e-05,True,,1,"{""suspicious"": true, ""typology"": ""rapid_passthrough"", ""rationale"": ""The borrower received funds from a lender and immediately transferred an identical amount to a vendor, suggesting a pass-through arrangement rather than legitimate business operations.""}"
pilot,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-loan_disbursement-e-000,benign,,easy,benign:loan_disbursement,771326158,0.0,2026-07-15T15:46:43.191438+00:00,b5c3682cba9b3939,666794188fed151d98332e600d3bd6c9963a87cd2ab5c2f7783c682fde39be7d,True,flag,rapid_passthrough,"The borrower received a loan and immediately transferred the exact amount to a vendor, suggesting the loan was used as a pass-through mechanism rather than for legitimate business operations.",438,55,9.9e-05,True,,0,"{""suspicious"": true, ""typology"": ""rapid_passthrough"", ""rationale"": ""The borrower received a loan and immediately transferred the exact amount to a vendor, suggesting the loan was used as a pass-through mechanism rather than for legitimate business operations.""}"
pilot,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-loan_disbursement-e-006,benign,,easy,benign:loan_disbursement,1868069804,0.0,2026-07-15T15:46:43.351122+00:00,da260fba75eaa0eb,28e0fac170fd0248dbb8e17e89a33d00c53534cf8b86a41ff3b0dc9c0c623f54,False,no_flag,,"The transactions reflect standard business operations involving a loan, equipment purchase, tax payment, and card settlement. No indicators of illicit layering or structuring are present.",443,49,9.6e-05,True,,2,"{""suspicious"": false, ""typology"": ""null"", ""rationale"": ""The transactions reflect standard business operations involving a loan, equipment purchase, tax payment, and card settlement. No indicators of illicit layering or structuring are present.""}"
pilot,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-loan_disbursement-e-008,benign,,easy,benign:loan_disbursement,1409372505,0.0,2026-07-15T15:46:43.567703+00:00,481ab2744b8d966d,9655d6d4178505b5e474d93213c7f9c7664065a9696c59cb4608db35b09fb3a4,False,no_flag,,"The transaction reflects a standard business loan disbursement followed by a payment to a vendor for equipment, consistent with legitimate commercial activity.",439,43,9.2e-05,True,,0,"{""suspicious"": false, ""typology"": ""none"", ""rationale"": ""The transaction reflects a standard business loan disbursement followed by a payment to a vendor for equipment, consistent with legitimate commercial activity.""}"
pilot,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-loan_disbursement-e-011,benign,,easy,benign:loan_disbursement,1107894842,0.0,2026-07-15T15:46:43.888851+00:00,9e3e34bbb2c3a96e,9ebb747b9dcb3979cc44757051b78ec774bf4e4640b647c03a2942be6a941495,True,flag,rapid_passthrough,"The borrower received funds from a lender shortly after paying a vendor, suggesting the loan was used to cover a pre-existing obligation, characteristic of rapid pass-through activity.",438,56,9.9e-05,True,,1,"{""suspicious"": true, ""typology"": ""rapid_passthrough"", ""rationale"": ""The borrower received funds from a lender shortly after paying a vendor, suggesting the loan was used to cover a pre-existing obligation, characteristic of rapid pass-through activity.""}"
pilot,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-loan_disbursement-h-000,benign,,hard,benign:loan_disbursement,1330550275,0.0,2026-07-15T15:46:43.938793+00:00,bc908526e2946009,591fe3b581b1a2b01b8db55a776c83f5be2983a3cde9a7ee651291b6da56f902,False,no_flag,,"The transaction shows a standard business loan followed by a payment to a vendor, with subsequent operational activity consistent with legitimate business tax, payroll, and utility payments.",772,50,0.000146,True,,2,"{""suspicious"": false, ""typology"": ""null"", ""rationale"": ""The transaction shows a standard business loan followed by a payment to a vendor, with subsequent operational activity consistent with legitimate business tax, payroll, and utility payments.""}"
pilot,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-loan_disbursement-h-004,benign,,hard,benign:loan_disbursement,675396609,0.0,2026-07-15T15:46:44.215495+00:00,26345bb41222cc15,13efda07ba3af4b5b10c0b9624d6bede9111e281e12cb95343f31df52d9127e9,False,no_flag,,"The transactions reflect standard business operations including rent payments, payroll, utility bills, and equipment procurement, consistent with a legitimate business entity's cash flow.",773,49,0.000145,True,,0,"{""suspicious"": false, ""typology"": ""null"", ""rationale"": ""The transactions reflect standard business operations including rent payments, payroll, utility bills, and equipment procurement, consistent with a legitimate business entity's cash flow.""}"
pilot,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-loan_disbursement-h-005,benign,,hard,benign:loan_disbursement,692673109,0.0,2026-07-15T15:46:44.399650+00:00,59b792d4e58e7638,ad9ef9b19f9530472a42dbb46f4daf201c40e22bbd439bb5db3ff2b4fd359298,True,flag,rapid_passthrough,"The borrower receives a loan and immediately transfers the exact amount to a vendor, which then distributes funds to various third parties, indicating a rapid pass-through of funds.",771,55,0.000149,True,,1,"{""suspicious"": true, ""typology"": ""rapid_passthrough"", ""rationale"": ""The borrower receives a loan and immediately transfers the exact amount to a vendor, which then distributes funds to various third parties, indicating a rapid pass-through of funds.""}"
pilot,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-loan_disbursement-h-009,benign,,hard,benign:loan_disbursement,469291915,0.0,2026-07-15T15:46:44.630669+00:00,71997c16ddfd5654,922b0f8095f51f1f787f467bd73652f256a8b29f866a022cf66965cb25cb4c60,False,no_flag,,"The transaction flow reflects standard business operations, including loan disbursement, vendor payments, payroll, and operational expenses, with no clear indicators of illicit layering or rapid pass-through activity.",778,54,0.000149,True,,2,"{""suspicious"": false, ""typology"": ""null"", ""rationale"": ""The transaction flow reflects standard business operations, including loan disbursement, vendor payments, payroll, and operational expenses, with no clear indicators of illicit layering or rapid pass-through activity.""}"
pilot,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-loan_disbursement-m-005,benign,,medium,benign:loan_disbursement,1715535027,0.0,2026-07-15T15:46:44.827314+00:00,7b108a66fcf37751,5d2d2d2fa597cfb3c5b14057a70a1adb5f1b1083a7665f4c2c06df77cf52ee7a,False,no_flag,,"The transaction flow reflects standard business operations, including a loan disbursement, equipment purchase, tax payments, and routine card settlements consistent with typical commercial activity.",592,48,0.000118,True,,0,"{""suspicious"": false, ""typology"": ""null"", ""rationale"": ""The transaction flow reflects standard business operations, including a loan disbursement, equipment purchase, tax payments, and routine card settlements consistent with typical commercial activity.""}"
pilot,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-loan_disbursement-m-006,benign,,medium,benign:loan_disbursement,222530265,0.0,2026-07-15T15:46:45.060928+00:00,25300ee9e337478d,911bb4b932cc27916a5255da5eb8747fa2d7c2ad9c4b2ec786bd0b7ae29f0138,True,flag,rapid_passthrough,"The borrower receives a loan immediately after paying a large sum to a vendor, suggesting the vendor is a pass-through entity used to cycle funds.",577,51,0.000117,True,,1,"{""suspicious"": true, ""typology"": ""rapid_passthrough"", ""rationale"": ""The borrower receives a loan immediately after paying a large sum to a vendor, suggesting the vendor is a pass-through entity used to cycle funds.""}"
pilot,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-loan_disbursement-m-007,benign,,medium,benign:loan_disbursement,69321426,0.0,2026-07-15T15:46:45.149170+00:00,9219a185c3dcad12,c5168b371267c17c8a0071712f49d47e784f8aca9c4921d5de2ae8d50175cbd5,True,flag,rapid_passthrough,"The borrower received a large wire transfer and immediately transferred the exact amount to a vendor, indicating a rapid pass-through of funds characteristic of money laundering.",588,52,0.000119,True,,2,"{""suspicious"": true, ""typology"": ""rapid_passthrough"", ""rationale"": ""The borrower received a large wire transfer and immediately transferred the exact amount to a vendor, indicating a rapid pass-through of funds characteristic of money laundering.""}"
pilot,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-loan_disbursement-m-008,benign,,medium,benign:loan_disbursement,1289971357,0.0,2026-07-15T15:46:45.362398+00:00,9f8624d08c616756,fa9472a63fa01e47c310dbf61f9b59ae25cb0eb6dc3176ea2c8aca0570d2440d,True,flag,rapid_passthrough,"The borrower received a large wire transfer and immediately transferred the exact amount to a vendor, exhibiting classic rapid pass-through behavior indicative of potential money laundering.",579,52,0.000118,True,,0,"{""suspicious"": true, ""typology"": ""rapid_passthrough"", ""rationale"": ""The borrower received a large wire transfer and immediately transferred the exact amount to a vendor, exhibiting classic rapid pass-through behavior indicative of potential money laundering.""}"
pilot,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-loan_disbursement-m-012,benign,,medium,benign:loan_disbursement,1320653165,0.0,2026-07-15T15:46:45.839768+00:00,c2f0948cf285350f,fa9472a63fa01e47c310dbf61f9b59ae25cb0eb6dc3176ea2c8aca0570d2440d,True,flag,rapid_passthrough,"The borrower received a large wire transfer and immediately transferred the exact amount to a vendor, exhibiting classic rapid pass-through behavior indicative of potential money laundering.",584,52,0.000119,True,,2,"{""suspicious"": true, ""typology"": ""rapid_passthrough"", ""rationale"": ""The borrower received a large wire transfer and immediately transferred the exact amount to a vendor, exhibiting classic rapid pass-through behavior indicative of potential money laundering.""}"
pilot,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-loan_disbursement-m-010,benign,,medium,benign:loan_disbursement,716349936,0.0,2026-07-15T15:46:45.842698+00:00,27caf66955e034a6,268dfb391eb12aa48119cd476bebe9813ef33c975201b5d3ca3fa86b0e093a7c,True,flag,rapid_passthrough,"The borrower received a loan after paying a vendor the exact amount, suggesting the loan was used to cover a pre-existing obligation, characteristic of rapid pass-through activity.",583,56,0.000121,True,,1,"{""suspicious"": true, ""typology"": ""rapid_passthrough"", ""rationale"": ""The borrower received a loan after paying a vendor the exact amount, suggesting the loan was used to cover a pre-existing obligation, characteristic of rapid pass-through activity.""}"
pilot,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-marketplace_payouts-e-000,benign,,easy,benign:marketplace_payouts,2066462191,0.0,2026-07-15T15:46:46.230393+00:00,6e3517a7f37ba730,57de337cdbb6eb189d8c31b562a6b203c7b6b3788e33a422db0f1776af19956c,False,no_flag,,"The transactions represent standard marketplace disbursements and typical business activity for the sellers involved, with no clear indicators of illicit layering or structuring patterns.",794,45,0.000146,True,,0,"{""suspicious"": false, ""typology"": ""null"", ""rationale"": ""The transactions represent standard marketplace disbursements and typical business activity for the sellers involved, with no clear indicators of illicit layering or structuring patterns.""}"
pilot,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-marketplace_payouts-e-004,benign,,easy,benign:marketplace_payouts,1160661034,0.0,2026-07-15T15:46:46.757301+00:00,bd3439cd9ff58a3c,184ab4ffe176d241ac855e31de0181800682927333246ab0655b6a7aeff34644,False,no_flag,,The transactions represent standard marketplace payouts and typical business expenses like payroll and rent. No indicators of structuring or illicit layering are present in this activity.,802,48,0.000149,True,,2,"{""suspicious"": false, ""typology"": ""null"", ""rationale"": ""The transactions represent standard marketplace payouts and typical business expenses like payroll and rent. No indicators of structuring or illicit layering are present in this activity.""}"
pilot,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-marketplace_payouts-e-003,benign,,easy,benign:marketplace_payouts,1929340821,0.0,2026-07-15T15:46:46.760998+00:00,de251cba1707362f,116f83f5a3efde35467a5d73db2bdfb19d290aceddfe36e3f4f333031d379134,False,no_flag,,"The transactions represent standard marketplace disbursements to verified sellers and routine business payments like taxes and rent, showing no clear indicators of illicit money laundering patterns.",795,48,0.000148,True,,1,"{""suspicious"": false, ""typology"": ""null"", ""rationale"": ""The transactions represent standard marketplace disbursements to verified sellers and routine business payments like taxes and rent, showing no clear indicators of illicit money laundering patterns.""}"
pilot,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-marketplace_payouts-e-008,benign,,easy,benign:marketplace_payouts,939458067,0.0,2026-07-15T15:46:46.762100+00:00,2a3d7d1aff36857a,633db97834aa785053129eef8bdf1248a8661823d470063e6b85a88485e17114,False,no_flag,,"The transactions represent standard marketplace settlement activity between a platform and its verified sellers, with no indicators of layering or illicit structuring.",802,43,0.000146,True,,0,"{""suspicious"": false, ""typology"": ""null"", ""rationale"": ""The transactions represent standard marketplace settlement activity between a platform and its verified sellers, with no indicators of layering or illicit structuring.""}"
pilot,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-marketplace_payouts-e-011,benign,,easy,benign:marketplace_payouts,534013484,0.0,2026-07-15T15:46:46.852100+00:00,20a7d0c0e6b539bd,80c23675e6d39a6a94eff33ed6b25c6a8fb06073792b46371065501558cf78c6,False,no_flag,,"The transactions represent standard marketplace disbursements to verified sellers and routine tax payments. No indicators of structuring, layering, or rapid pass-through activity are present.",807,49,0.00015,True,,1,"{""suspicious"": false, ""typology"": ""null"", ""rationale"": ""The transactions represent standard marketplace disbursements to verified sellers and routine tax payments. No indicators of structuring, layering, or rapid pass-through activity are present.""}"
pilot,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-marketplace_payouts-h-004,benign,,hard,benign:marketplace_payouts,1352961968,0.0,2026-07-15T15:46:47.035968+00:00,cb7ade9403c68441,7c604c99840c0958f4a428f2706e46f153090634fe56f4832e6c45d0b2ff7f80,False,no_flag,,"The transactions reflect standard marketplace activity, including platform payouts to verified sellers and routine business expenses like taxes, utilities, and payroll, with no clear indicators of illicit layering.",1444,52,0.000248,True,,2,"{""suspicious"": false, ""typology"": ""null"", ""rationale"": ""The transactions reflect standard marketplace activity, including platform payouts to verified sellers and routine business expenses like taxes, utilities, and payroll, with no clear indicators of illicit layering.""}"
pilot,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-marketplace_payouts-h-008,benign,,hard,benign:marketplace_payouts,1172001937,0.0,2026-07-15T15:46:47.417906+00:00,4bab23fc2473aefb,4dfa7a4b3b42d4dc033c503b640b115da52dd72f48a0149601e0a48a4c9cbd54,False,no_flag,,"The transactions reflect standard marketplace disbursements to verified sellers, followed by typical business activities like payroll, tax payments, and rent, showing no clear pattern of illicit layering.",1439,51,0.000246,True,,0,"{""suspicious"": false, ""typology"": ""null"", ""rationale"": ""The transactions reflect standard marketplace disbursements to verified sellers, followed by typical business activities like payroll, tax payments, and rent, showing no clear pattern of illicit layering.""}"
pilot,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-marketplace_payouts-h-009,benign,,hard,benign:marketplace_payouts,1521723653,0.0,2026-07-15T15:46:47.739149+00:00,e06a27fc5bea026a,6b5f45a42a98e884f6487afff45b456c5e7e62489a74a67c378ab433d87a94ca,False,no_flag,,"The transactions reflect standard marketplace activity where verified sellers receive platform payouts and subsequently manage business expenses like rent, payroll, and taxes. No clear indicators of illicit layering.",1443,51,0.000247,True,,1,"{""suspicious"": false, ""typology"": ""null"", ""rationale"": ""The transactions reflect standard marketplace activity where verified sellers receive platform payouts and subsequently manage business expenses like rent, payroll, and taxes. No clear indicators of illicit layering.""}"
pilot,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-marketplace_payouts-h-010,benign,,hard,benign:marketplace_payouts,1234844134,0.0,2026-07-15T15:46:47.921756+00:00,a084fd32a9899bc9,cd84ef9537b290baf3cb660fb2617afbb8e1a062b2f0f3e18c9bffea672a9b2a,False,no_flag,,"The transactions reflect standard marketplace disbursements and legitimate business activities such as tax payments, rent, and vendor invoices, with no clear indicators of illicit layering or structuring.",1439,50,0.000246,True,,2,"{""suspicious"": false, ""typology"": ""null"", ""rationale"": ""The transactions reflect standard marketplace disbursements and legitimate business activities such as tax payments, rent, and vendor invoices, with no clear indicators of illicit layering or structuring.""}"
pilot,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-marketplace_payouts-m-000,benign,,medium,benign:marketplace_payouts,1044916758,0.0,2026-07-15T15:46:47.965678+00:00,f910a1d7f00022a4,a9ef389134f0571922af7b47779c34460ad93f3326e6deae22085cd4dc19e582,False,no_flag,,"The transactions represent standard marketplace payouts to verified sellers followed by typical personal expenditures like rent and utilities, showing no clear indicators of money laundering.",1067,46,0.000188,True,,0,"{""suspicious"": false, ""typology"": ""null"", ""rationale"": ""The transactions represent standard marketplace payouts to verified sellers followed by typical personal expenditures like rent and utilities, showing no clear indicators of money laundering.""}"
pilot,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_fatf,0,B-marketplace_payouts-m-003,benign,,medium,benign:marketplace_payouts,1924714495,0.0,2026-07-15T15:46:48.376453+00:00,6fc9a22416d59d8d,f18244df953982316c3101cc5882bc80c57265e57d5f7beb2a877193ecb807a1,False,no_flag,,"The transactions represent standard marketplace settlement activity, tax payments, and legitimate business expenses. No patterns indicative of structuring, layering, or other illicit typologies were identified.",1067,51,0.000191,True,,2,"{""suspicious"": false, ""typology"": ""null"", ""rationale"": ""The transactions represent standard marketplace settlement activity, tax payments, and legitimate business expenses. No patterns indicative of structuring, layering, or other illicit typologies were identified.""}"
