subgrid,mode,model_key,api_model,provider,family,prompt_variant,seed_index,case_id,label,typology,difficulty,stratum,seed,temperature,timestamp_utc,prompt_hash,content_sha256,suspicious,decision,out_typology,rationale,input_tokens,output_tokens,cost_usd,ok,error,key_id,raw_response
full,REAL,openai_41_mini,gpt-4.1-mini-2025-04-14,openai,openai,v_fatf,0,B-genuine_trade_finance-m-001,benign,,medium,benign:genuine_trade_finance,648678330,0.0,2026-07-15T18:55:14.038420+00:00,505925c5a39675a3,89a98e97ffd4142b0e63c153048906a27d3001d0057794a7c251a8f918e7a43d,True,flag,trade_based,High-value wire from US buyer to DE seller with multiple rent and payroll flows suggests layering via trade-based laundering.,501,43,0.000269,True,,0,"{""suspicious"": true, ""typology"": ""trade_based"", ""rationale"": ""High-value wire from US buyer to DE seller with multiple rent and payroll flows suggests layering via trade-based laundering.""}"
full,REAL,openai_41_mini,gpt-4.1-mini-2025-04-14,openai,openai,v_fatf,0,B-genuine_trade_finance-m-002,benign,,medium,benign:genuine_trade_finance,396810015,0.0,2026-07-15T18:55:14.395676+00:00,671e35b139c5c6b2,73b50665490cf2a23b02880446d08587781286b04f4018133d3a541f5440f6d2,False,no_flag,,"Transactions appear consistent with business operations; no layering, structuring, or other typologies evident.",495,38,0.000259,True,,1,"{""suspicious"": false, ""typology"": null, ""rationale"": ""Transactions appear consistent with business operations; no layering, structuring, or other typologies evident.""}"
full,REAL,openai_41_mini,gpt-4.1-mini-2025-04-14,openai,openai,v_fatf,0,B-genuine_trade_finance-m-003,benign,,medium,benign:genuine_trade_finance,275787065,0.0,2026-07-15T18:55:14.998707+00:00,bb56a78303f2c650,8322047416ae1c40a6db3f381548f31300cca12c14b622f6f7b713e0326f0275,False,no_flag,,Transactions appear consistent with business operations and verified KYC; no layering or structuring patterns detected.,498,38,0.00026,True,,2,"{""suspicious"": false, ""typology"": null, ""rationale"": ""Transactions appear consistent with business operations and verified KYC; no layering or structuring patterns detected.""}"
full,REAL,openai_41_mini,gpt-4.1-mini-2025-04-14,openai,openai,v_fatf,0,B-genuine_trade_finance-m-004,benign,,medium,benign:genuine_trade_finance,1183725019,0.0,2026-07-15T18:55:15.286607+00:00,88140fb99db6dfa4,b7cc82e91932ad2d60945e18ecddb845e7e17ac05fe7db3dcceff3847983fba9,False,no_flag,,"Transactions appear consistent with business operations; no clear layering, structuring, or other typologies detected.",502,39,0.000263,True,,0,"{""suspicious"": false, ""typology"": null, ""rationale"": ""Transactions appear consistent with business operations; no clear layering, structuring, or other typologies detected.""}"
full,REAL,openai_41_mini,gpt-4.1-mini-2025-04-14,openai,openai,v_fatf,0,B-genuine_trade_finance-m-005,benign,,medium,benign:genuine_trade_finance,246607322,0.0,2026-07-15T18:55:15.469808+00:00,73b7d830d0e4a5fe,81dc89b3d3f559cc5a1b46838af4f236dff33e682020ebe64c13b3cd880630f4,False,no_flag,,Transactions appear consistent with legitimate business and property-related payments; no clear layering or structuring patterns detected.,495,39,0.00026,True,,1,"{""suspicious"": false, ""typology"": null, ""rationale"": ""Transactions appear consistent with legitimate business and property-related payments; no clear layering or structuring patterns detected.""}"
full,REAL,openai_41_mini,gpt-4.1-mini-2025-04-14,openai,openai,v_fatf,0,B-genuine_trade_finance-h-010,benign,,hard,benign:genuine_trade_finance,903174585,0.0,2026-07-15T18:55:16.267388+00:00,7d3108467c28f478,c91a1f79b95736a492af83f5c1fac613b2fc4e47b2323f959d3b6c2789a60745,False,no_flag,,"Transactions align with typical business, payroll, rent, and tax flows without layering or structuring indicators.",654,39,0.000324,True,,1,"{""suspicious"": false, ""typology"": null, ""rationale"": ""Transactions align with typical business, payroll, rent, and tax flows without layering or structuring indicators.""}"
full,REAL,openai_41_mini,gpt-4.1-mini-2025-04-14,openai,openai,v_fatf,0,B-genuine_trade_finance-m-006,benign,,medium,benign:genuine_trade_finance,1964181424,0.0,2026-07-15T18:55:16.304983+00:00,970a3513d6974cd9,3155e193446bab19e8fe882712640cbde784ba123ab7461ee9f4da26eeb69986,True,flag,trade_based,Large wire payment from US buyer to DE seller with small rent and vendor payments suggests possible trade-based layering.,497,42,0.000266,True,,2,"{""suspicious"": true, ""typology"": ""trade_based"", ""rationale"": ""Large wire payment from US buyer to DE seller with small rent and vendor payments suggests possible trade-based layering.""}"
full,REAL,openai_41_mini,gpt-4.1-mini-2025-04-14,openai,openai,v_fatf,0,B-genuine_trade_finance-m-008,benign,,medium,benign:genuine_trade_finance,807720974,0.0,2026-07-15T18:55:16.458603+00:00,14232b604d6c25a6,315ebd30166cbb8ff648ab27ed472a60964dd3008962df53464df44adcb35b32,True,flag,trade_based,Large wire transfer from US buyer to DE seller with multiple small vendor payments suggests possible trade-based layering.,504,41,0.000267,True,,1,"{""suspicious"": true, ""typology"": ""trade_based"", ""rationale"": ""Large wire transfer from US buyer to DE seller with multiple small vendor payments suggests possible trade-based layering.""}"
full,REAL,openai_41_mini,gpt-4.1-mini-2025-04-14,openai,openai,v_fatf,0,B-genuine_trade_finance-m-007,benign,,medium,benign:genuine_trade_finance,151243232,0.0,2026-07-15T18:55:16.541931+00:00,d0c9ffbfe919853f,1a4f9e25b067f4ac267461d688a8e213d816149f0d4e273325739c6b1594809f,False,no_flag,,Transactions appear consistent with normal business and personal expenses; no layering or structuring patterns detected.,496,37,0.000258,True,,0,"{""suspicious"": false, ""typology"": null, ""rationale"": ""Transactions appear consistent with normal business and personal expenses; no layering or structuring patterns detected.""}"
full,REAL,openai_41_mini,gpt-4.1-mini-2025-04-14,openai,openai,v_fatf,0,B-genuine_trade_finance-m-009,benign,,medium,benign:genuine_trade_finance,2074528571,0.0,2026-07-15T18:55:17.435058+00:00,8dfd6484352ced13,daaa8045492a8d16bdfb1f72d63f2f9eb57d4f8dbccb5ec82b38d117bf3fd90e,True,flag,trade_based,Large cross-border payment via letter of credit with multiple small related transactions suggests trade-based layering.,496,39,0.000261,True,,2,"{""suspicious"": true, ""typology"": ""trade_based"", ""rationale"": ""Large cross-border payment via letter of credit with multiple small related transactions suggests trade-based layering.""}"
full,REAL,openai_41_mini,gpt-4.1-mini-2025-04-14,openai,openai,v_fatf,0,B-genuine_trade_finance-m-011,benign,,medium,benign:genuine_trade_finance,1758447072,0.0,2026-07-15T18:55:17.518519+00:00,eed35a8a3ab79ef8,73b50665490cf2a23b02880446d08587781286b04f4018133d3a541f5440f6d2,False,no_flag,,"Transactions appear consistent with business operations; no layering, structuring, or other typologies evident.",500,38,0.000261,True,,1,"{""suspicious"": false, ""typology"": null, ""rationale"": ""Transactions appear consistent with business operations; no layering, structuring, or other typologies evident.""}"
full,REAL,openai_41_mini,gpt-4.1-mini-2025-04-14,openai,openai,v_fatf,0,B-genuine_trade_finance-m-012,benign,,medium,benign:genuine_trade_finance,956623152,0.0,2026-07-15T18:55:17.624226+00:00,78d05f7b47ffbf61,c2e417f6ea194b1759582b37ec1e87422f55de2a7b72d1255f1f0e83e448faaf,False,no_flag,,Transactions align with typical business and tax payments; no layering or structuring patterns detected.,498,36,0.000257,True,,2,"{""suspicious"": false, ""typology"": null, ""rationale"": ""Transactions align with typical business and tax payments; no layering or structuring patterns detected.""}"
full,REAL,openai_41_mini,gpt-4.1-mini-2025-04-14,openai,openai,v_fatf,0,B-genuine_trade_finance-m-010,benign,,medium,benign:genuine_trade_finance,1659473453,0.0,2026-07-15T18:55:17.660287+00:00,2266f247bfc07c9b,a94342d29c1fec0cde872799a43c876b34c5e697c3a443c9857004152aafe8b3,False,no_flag,,"Transactions align with legitimate business and tax activities; no layering, structuring, or other typologies evident.",506,40,0.000266,True,,0,"{""suspicious"": false, ""typology"": null, ""rationale"": ""Transactions align with legitimate business and tax activities; no layering, structuring, or other typologies evident.""}"
full,REAL,openai_41_mini,gpt-4.1-mini-2025-04-14,openai,openai,v_fatf,0,B-genuine_trade_finance-m-013,benign,,medium,benign:genuine_trade_finance,2103318664,0.0,2026-07-15T18:55:18.515066+00:00,151f653b1c57ba17,6ca762219459bb92abcfbf8af0a504c36062ac0dffa47d493e5043d612c36af8,False,no_flag,,Transactions appear consistent with normal business operations and verified KYC; no layering or structuring patterns detected.,503,39,0.000264,True,,0,"{""suspicious"": false, ""typology"": null, ""rationale"": ""Transactions appear consistent with normal business operations and verified KYC; no layering or structuring patterns detected.""}"
full,REAL,openai_41_mini,gpt-4.1-mini-2025-04-14,openai,openai,v_fatf,0,B-genuine_trade_finance-m-014,benign,,medium,benign:genuine_trade_finance,1715951720,0.0,2026-07-15T18:55:18.580249+00:00,50403b5b4ccb4a31,e28cd5579131d135e6c5f5b5fe2443a392736c1f31a2569968de6b5913d2875b,False,no_flag,,"Transactions appear consistent with business and personal payments; no layering, structuring, or other typologies evident.",493,40,0.000261,True,,1,"{""suspicious"": false, ""typology"": null, ""rationale"": ""Transactions appear consistent with business and personal payments; no layering, structuring, or other typologies evident.""}"
full,REAL,openai_41_mini,gpt-4.1-mini-2025-04-14,openai,openai,v_fatf,0,B-loan_disbursement-e-001,benign,,easy,benign:loan_disbursement,2005592795,0.0,2026-07-15T18:55:18.757210+00:00,f70883012d2e38b8,54230ed7badc40037040c11490189981b8287b5254aa0fc57d58c65302e54ca5,False,no_flag,,"Transactions align with typical business operations; no layering, structuring, or other typologies evident.",412,38,0.000226,True,,0,"{""suspicious"": false, ""typology"": null, ""rationale"": ""Transactions align with typical business operations; no layering, structuring, or other typologies evident.""}"
full,REAL,openai_41_mini,gpt-4.1-mini-2025-04-14,openai,openai,v_fatf,0,B-loan_disbursement-e-000,benign,,easy,benign:loan_disbursement,771326158,0.0,2026-07-15T18:55:18.907020+00:00,b5c3682cba9b3939,7780d7546b7fd0e30b60847d85b12a85a4489449b38fa5955ed33c141bfd2de2,False,no_flag,,"Transactions align with normal business activity; no layering, structuring, or other typologies evident.",407,38,0.000224,True,,2,"{""suspicious"": false, ""typology"": null, ""rationale"": ""Transactions align with normal business activity; no layering, structuring, or other typologies evident.""}"
full,REAL,openai_41_mini,gpt-4.1-mini-2025-04-14,openai,openai,v_fatf,0,B-loan_disbursement-e-002,benign,,easy,benign:loan_disbursement,1697661715,0.0,2026-07-15T18:55:19.611857+00:00,d894ebea637951cf,117a61c6b5bf934f8542112e2ae9c37c788cba14e643609f152a36d15a868bab,False,no_flag,,Transactions appear consistent with business operations and rent payments; no layering or structuring indicators detected.,408,37,0.000222,True,,1,"{""suspicious"": false, ""typology"": null, ""rationale"": ""Transactions appear consistent with business operations and rent payments; no layering or structuring indicators detected.""}"
full,REAL,openai_41_mini,gpt-4.1-mini-2025-04-14,openai,openai,v_fatf,0,B-loan_disbursement-e-003,benign,,easy,benign:loan_disbursement,353612647,0.0,2026-07-15T18:55:19.935612+00:00,94de6ddadb42924a,47fe8eb87c61d3c0b138256db1a5370cfe5400dee08162c0d110d9fbb87f4a43,False,no_flag,,"Transactions align with typical business activities; no signs of layering, structuring, or other laundering typologies detected.",409,41,0.000229,True,,2,"{""suspicious"": false, ""typology"": null, ""rationale"": ""Transactions align with typical business activities; no signs of layering, structuring, or other laundering typologies detected.""}"
full,REAL,openai_41_mini,gpt-4.1-mini-2025-04-14,openai,openai,v_fatf,0,B-loan_disbursement-e-004,benign,,easy,benign:loan_disbursement,1287070003,0.0,2026-07-15T18:55:19.948330+00:00,33d0823f3e5e3220,f1654fb6d268fdb286ba92eede1fcf6075c5bf177bf4fd8bbbeac0aa3168539e,False,no_flag,,Transactions are consistent with legitimate business and tax payments; no layering or structuring patterns detected.,409,37,0.000223,True,,0,"{""suspicious"": false, ""typology"": null, ""rationale"": ""Transactions are consistent with legitimate business and tax payments; no layering or structuring patterns detected.""}"
full,REAL,openai_41_mini,gpt-4.1-mini-2025-04-14,openai,openai,v_fatf,0,B-loan_disbursement-e-005,benign,,easy,benign:loan_disbursement,1346437644,0.0,2026-07-15T18:55:19.987992+00:00,9a6b47577425ff41,091e98f4781311d69c0039f42f7b3d853fccced4aff8205e226f18e827c7d675,True,flag,rapid_passthrough,Large loan wired in and quickly wired out to vendor; rent payments in and out suggest rapid fund movement without clear business purpose.,408,48,0.00024,True,,1,"{""suspicious"": true, ""typology"": ""rapid_passthrough"", ""rationale"": ""Large loan wired in and quickly wired out to vendor; rent payments in and out suggest rapid fund movement without clear business purpose.""}"
full,REAL,openai_41_mini,gpt-4.1-mini-2025-04-14,openai,openai,v_fatf,0,B-loan_disbursement-e-006,benign,,easy,benign:loan_disbursement,1868069804,0.0,2026-07-15T18:55:20.848616+00:00,da260fba75eaa0eb,590c7744c2ea8bccf976ae1d4574973e499a8554ce3fcd5d06a0aa23d05e7623,False,no_flag,,"Transactions align with normal business and tax activities; no layering, structuring, or other typologies evident.",411,40,0.000228,True,,2,"{""suspicious"": false, ""typology"": null, ""rationale"": ""Transactions align with normal business and tax activities; no layering, structuring, or other typologies evident.""}"
full,REAL,openai_41_mini,gpt-4.1-mini-2025-04-14,openai,openai,v_fatf,0,B-loan_disbursement-e-007,benign,,easy,benign:loan_disbursement,712033193,0.0,2026-07-15T18:55:20.931463+00:00,3d4f838874f3e0ca,618702253e6961c00e86da27dbd6c161ec7d34f6ce2a86f20bfb3b1053b522a8,False,no_flag,,"Transactions align with normal business operations; no layering, structuring, or other typologies evident.",409,38,0.000224,True,,0,"{""suspicious"": false, ""typology"": null, ""rationale"": ""Transactions align with normal business operations; no layering, structuring, or other typologies evident.""}"
full,REAL,openai_41_mini,gpt-4.1-mini-2025-04-14,openai,openai,v_fatf,0,B-loan_disbursement-e-009,benign,,easy,benign:loan_disbursement,1890728060,0.0,2026-07-15T18:55:21.134692+00:00,f6419c106825a10c,7be4d1ae1f5a9a46c41c5d18d800cc43fa495727fb01d54f6448ef36b6d585da,False,no_flag,,"Transactions align with legitimate business activities; no layering, structuring, or rapid pass-through patterns detected.",408,39,0.000226,True,,2,"{""suspicious"": false, ""typology"": null, ""rationale"": ""Transactions align with legitimate business activities; no layering, structuring, or rapid pass-through patterns detected.""}"
